sample_key, instrument
143808_303360, accordion
143809_38400, mallet_percussion
143813_80640, banjo
143835_330240, flute
143836_871680, mallet_percussion
143846_241920, cymbals
143857_65280, organ
143871_307200, mallet_percussion
143880_130560, organ
143888_157440, saxophone
143927_119040, cymbals
143981_180480, banjo
143997_195840, violin
144003_288000, voice
144021_142080, guitar
144166_203520, saxophone
144424_130560, bass
144434_76800, piano
144440_53760, piano
144442_0, piano
144444_92160, piano
144446_49920, piano
144447_107520, piano
144450_46080, piano
144453_0, piano
144458_19200, piano
144461_3840, piano
144462_80640, piano
144463_30720, piano
144464_3840, piano
144473_111360, bass
144476_99840, violin
144481_245760, guitar
144497_103680, violin
144516_192000, piano
144524_115200, piano
144571_53760, organ
144623_192000, mallet_percussion
144636_119040, trombone
144644_168960, organ
144645_61440, organ
144656_92160, voice
144667_149760, cello
144672_288000, organ
144674_180480, organ
144681_168960, accordion
144707_234240, drums
144727_0, violin
144732_111360, accordion
144733_184320, voice
144746_53760, mallet_percussion
144754_330240, mandolin
144766_230400, violin
144783_837120, synthesizer
144784_556800, synthesizer
144785_810240, synthesizer
144788_57600, flute
144791_3840, synthesizer
144825_84480, saxophone
144833_456960, cello
144848_376320, bass
144855_26880, synthesizer
144864_92160, cello
144866_460800, ukulele
144867_1236480, voice
144873_1105920, clarinet
144885_245760, cymbals
144886_441600, organ
144895_387840, guitar
144907_103680, mallet_percussion
144925_53760, violin
144947_53760, organ
144963_65280, cello
144966_72960, mallet_percussion
144975_88320, voice
144983_15360, piano
145001_119040, flute
145031_7680, bass
145032_34560, mallet_percussion
145033_172800, bass
145052_57600, banjo
145071_172800, bass
145079_111360, mallet_percussion
145080_172800, piano
145101_176640, saxophone
145104_303360, cymbals
145115_422400, guitar
145124_7680, mallet_percussion
145127_172800, mallet_percussion
145134_99840, cymbals
145139_49920, mallet_percussion
145141_149760, cymbals
145169_57600, mallet_percussion
145178_426240, synthesizer
145183_414720, flute
145184_426240, organ
145189_288000, cello
145190_19200, organ
145195_295680, cymbals
145196_418560, cymbals
145228_11520, saxophone
145238_349440, clarinet
145243_23040, piano
145250_138240, violin
145302_34560, synthesizer
145310_268800, organ
145332_65280, bass
145333_165120, organ
145336_172800, bass
145337_72960, ukulele
145371_34560, mallet_percussion
145372_180480, flute
145400_11520, guitar
145408_15360, drums
145422_138240, bass
145441_253440, saxophone
145442_84480, saxophone
145460_249600, cello
145472_0, bass
145473_119040, violin
145504_349440, bass
145509_96000, guitar
145521_249600, drums
145527_76800, piano
145534_0, cello
145536_7680, accordion
145545_230400, bass
145556_38400, piano
145560_15360, accordion
145564_19200, piano
145565_26880, piano
145567_65280, piano
145634_11520, cello
145647_768000, cello
145652_211200, piano
145677_122880, cello
145686_42240, piano
145723_168960, saxophone
145791_111360, organ
145795_549120, cello
145866_226560, banjo
145907_284160, mallet_percussion
145911_23040, piano
145914_80640, piano
145917_65280, flute
145921_42240, mallet_percussion
145928_80640, synthesizer
145929_207360, synthesizer
145930_46080, bass
145937_76800, guitar
145941_19200, saxophone
145962_72960, flute
145989_157440, violin
145990_215040, violin
145997_1071360, banjo
146002_26880, ukulele
146055_330240, cello
146059_7680, mallet_percussion
146069_53760, saxophone
146075_510720, flute
146155_76800, piano
146184_702720, flute
146186_341760, violin
146188_241920, organ
146191_19200, voice
146201_288000, saxophone
146212_376320, saxophone
146270_291840, bass
146273_176640, mallet_percussion
146276_92160, organ
146293_414720, cymbals
146300_199680, banjo
146315_57600, mallet_percussion
146371_257280, flute
146376_84480, mallet_percussion
146382_53760, voice
146415_107520, piano
146439_49920, saxophone
146484_2538240, flute
146503_1175040, mallet_percussion
146504_599040, cello
146537_503040, synthesizer
146540_311040, flute
146546_61440, guitar
146547_46080, guitar
146552_157440, cymbals
146556_57600, drums
146564_26880, violin
146569_299520, flute
146573_142080, violin
146587_142080, bass
146592_49920, guitar
146613_253440, bass
146619_0, piano
146627_69120, piano
146631_353280, piano
146632_184320, piano
146651_130560, guitar
146675_161280, guitar
146766_184320, synthesizer
146767_211200, flute
146778_172800, trombone
146783_211200, bass
146799_349440, trombone
146854_253440, drums
146860_7680, guitar
146876_7680, trombone
146881_1263360, mallet_percussion
146888_46080, voice
146898_1152000, organ
146906_153600, voice
146912_76800, cello
146937_230400, flute
146981_176640, violin
147001_38400, organ
147004_26880, ukulele
147040_203520, accordion
147058_683520, flute
147060_295680, violin
147066_276480, cymbals
147067_99840, violin
147072_165120, violin
147081_142080, cello
147082_115200, flute
147088_72960, voice
147093_184320, voice
147116_7680, bass
147132_0, violin
147151_107520, cymbals
147170_46080, mallet_percussion
147173_122880, mandolin
147176_30720, violin
147192_69120, piano
147205_72960, flute
147209_145920, accordion
147222_222720, mandolin
147240_88320, bass
147275_468480, piano
147276_38400, banjo
147278_61440, mandolin
147330_357120, bass
147348_19200, drums
147502_184320, mallet_percussion
147503_69120, mallet_percussion
147509_115200, bass
147511_165120, bass
147541_215040, violin
147549_15360, mallet_percussion
147560_138240, drums
147561_207360, drums
147580_357120, accordion
147581_284160, mandolin
147597_115200, mallet_percussion
147599_407040, cymbals
147642_53760, voice
147644_11520, flute
147690_49920, organ
147703_65280, voice
147704_0, flute
147712_3840, piano
147751_622080, cello
147843_119040, organ
147877_138240, guitar
147886_145920, cymbals
147919_0, synthesizer
147924_226560, mandolin
147947_195840, trombone
147949_115200, saxophone
147967_180480, flute
147976_69120, accordion
147991_572160, organ
148011_149760, bass
148039_168960, banjo
148076_249600, banjo
148082_199680, saxophone
148093_115200, flute
148132_61440, accordion
148136_126720, voice
148145_7680, voice
148169_126720, voice
148172_19200, voice
148184_34560, cello
148205_103680, ukulele
148209_92160, flute
148223_299520, saxophone
148225_180480, violin
148240_49920, voice
148246_149760, organ
148269_138240, mandolin
148324_88320, violin
148378_314880, organ
148383_92160, bass
148387_42240, bass
148411_84480, flute
148413_288000, mallet_percussion
148416_138240, mallet_percussion
148418_122880, organ
148438_556800, mallet_percussion
148439_57600, synthesizer
148446_126720, mallet_percussion
148449_211200, cello
148471_65280, accordion
148488_19200, guitar
148502_122880, piano
148509_165120, organ
148519_30720, saxophone
148527_99840, ukulele
148535_46080, guitar
148554_249600, cymbals
148557_103680, accordion
148560_26880, saxophone
148568_84480, guitar
148579_184320, piano
148582_130560, banjo
148588_576000, mallet_percussion
148591_288000, cello
148602_245760, organ
148653_65280, voice
148660_92160, mallet_percussion
148663_311040, organ
148664_318720, mallet_percussion
148667_311040, mallet_percussion
148669_30720, flute
148688_145920, synthesizer
148694_107520, mallet_percussion
148700_157440, cello
148703_72960, organ
148740_837120, voice
148742_230400, trombone
148744_111360, cymbals
148754_26880, piano
148755_69120, saxophone
148756_15360, clarinet
148763_65280, cello
148770_72960, organ
148781_53760, mandolin
148827_134400, voice
148852_514560, flute
148859_130560, synthesizer
148864_756480, bass
148869_168960, banjo
148911_437760, saxophone
148920_99840, cymbals
148925_253440, cymbals
148927_145920, cello
148933_230400, guitar
148971_99840, voice
148982_107520, piano
149043_222720, flute
149060_46080, trumpet
149086_103680, piano
149092_115200, mallet_percussion
149094_49920, mandolin
149096_172800, piano
149110_353280, flute
149113_410880, piano
149151_72960, bass
149167_34560, organ
149208_69120, ukulele
149296_92160, ukulele
149298_42240, piano
149299_176640, violin
149302_11520, piano
149307_88320, violin
149309_184320, violin
149315_211200, voice
149336_871680, saxophone
149402_111360, flute
149408_88320, guitar
149426_72960, organ
149430_103680, guitar
149446_34560, organ
149462_111360, guitar
149468_172800, cymbals
149506_92160, trumpet
149523_222720, saxophone
149524_38400, trombone
149528_92160, piano
149529_172800, organ
149533_96000, organ
149535_241920, piano
149618_88320, flute
149629_503040, accordion
149630_199680, violin
149645_165120, piano
149646_92160, saxophone
149650_88320, bass
149694_42240, bass
149712_145920, saxophone
149722_80640, cello
149723_88320, violin
149724_34560, violin
149725_38400, violin
149777_46080, organ
149785_203520, violin
149787_19200, cello
149788_188160, organ
149789_0, violin
149791_99840, organ
149853_184320, mandolin
149858_207360, cymbals
149864_65280, mallet_percussion
149887_211200, flute
149911_606720, flute
149924_3840, piano
149955_211200, flute
149957_115200, mallet_percussion
149972_195840, banjo
149975_42240, flute
149992_149760, banjo
150013_199680, organ
150049_380160, accordion
150075_107520, voice
150082_99840, cello
150089_3840, piano
150107_1244160, saxophone
150108_871680, saxophone
150146_215040, accordion
150147_11520, saxophone
150253_203520, cymbals
150265_145920, cello
150276_34560, cello
150296_188160, organ
150305_53760, drums
150318_126720, ukulele
150342_88320, organ
150348_107520, trombone
150349_222720, cello
150363_0, cymbals
150379_157440, drums
150395_61440, trombone
150412_19200, bass
150464_1259520, accordion
150515_15360, synthesizer
150549_257280, violin
150557_933120, accordion
150559_134400, guitar
150581_199680, bass
150588_230400, cello
150591_122880, piano
150593_46080, cello
150594_122880, organ
150605_188160, accordion
150615_0, synthesizer
150633_42240, synthesizer
150659_195840, trumpet
150688_241920, organ
150702_19200, banjo
150709_199680, saxophone
150751_268800, mallet_percussion
150752_384000, mandolin
150773_26880, banjo
150857_748800, synthesizer
150859_199680, piano
150860_1271040, drums
150874_80640, saxophone
150881_122880, clarinet
151089_34560, violin
151098_69120, accordion
151102_88320, accordion
151103_234240, clarinet
151111_15360, accordion
151170_879360, cello
151184_80640, accordion
151192_0, accordion
151275_138240, violin
151281_61440, violin
151400_145920, synthesizer
151523_119040, cello
151529_46080, drums
151582_15360, cello
151614_49920, voice
151617_88320, saxophone
151631_261120, flute
151640_157440, voice
151648_322560, organ
151680_126720, voice
151715_145920, accordion
151768_153600, piano
151789_80640, trombone
151790_99840, violin
151791_203520, cymbals
151822_318720, cymbals
151853_49920, synthesizer
151893_23040, guitar
151916_38400, mallet_percussion
151921_157440, synthesizer
151924_238080, cello
151970_7680, drums
151981_7680, cello
152044_30720, flute
152057_38400, piano
152099_138240, cello
152105_318720, accordion
152108_0, trombone
152124_53760, ukulele
152128_38400, ukulele
152136_126720, ukulele
152143_103680, bass
152154_49920, flute
152205_23040, mallet_percussion
152207_245760, mallet_percussion
152214_23040, mallet_percussion
152258_7680, trombone
152262_410880, banjo
152271_65280, trombone
152285_284160, bass
152320_157440, accordion
152369_122880, guitar
152402_149760, organ
152409_0, synthesizer
152417_84480, banjo
152468_96000, guitar
152470_184320, guitar
152480_23040, ukulele
152559_46080, cello
152561_99840, flute
152563_134400, flute
152565_176640, flute
152570_529920, accordion
152600_1317120, flute
152610_11520, guitar
152662_76800, organ
152683_3840, ukulele
152685_238080, cymbals
152693_49920, saxophone
152699_111360, banjo
152864_26880, violin
152978_161280, mallet_percussion
152980_960000, cello
153139_192000, ukulele
153146_53760, clarinet
153168_23040, mallet_percussion
153173_122880, synthesizer
153186_115200, organ
153188_30720, flute
153270_161280, ukulele
153320_330240, accordion
153341_184320, voice
153391_65280, accordion
153392_702720, accordion
153394_88320, drums
153412_134400, voice
153435_192000, accordion
153436_19200, ukulele
153478_30720, voice
153763_11520, guitar
153773_176640, cymbals
153860_96000, cello
153890_2215680, cello
153905_72960, piano
153934_138240, guitar
153945_107520, guitar
153975_15360, organ
153985_115200, mallet_percussion
153986_203520, voice
153992_153600, cymbals
154045_299520, cello
154048_192000, trumpet
154052_142080, organ
154056_998400, organ
154062_195840, ukulele
154063_111360, organ
154065_284160, bass
154068_172800, accordion
154143_119040, bass
154151_34560, ukulele
154154_34560, drums
154172_299520, voice
154196_230400, drums
154214_218880, bass
154224_203520, mallet_percussion
154225_92160, bass
154227_576000, accordion
154231_199680, piano
154280_65280, organ
154287_38400, flute
154320_606720, cello
154322_357120, organ
154356_149760, drums
154366_153600, flute
154374_92160, piano
154381_65280, organ
154396_96000, banjo
154402_142080, saxophone
154419_199680, mandolin
154421_145920, ukulele
154426_430080, cymbals
154428_345600, cymbals
154431_145920, bass
154435_330240, saxophone
154442_49920, accordion
154448_61440, cymbals
154450_241920, mandolin
154469_318720, violin
154480_284160, cello
154487_30720, mandolin
154489_172800, mandolin
154492_153600, clarinet
154500_0, mallet_percussion
154526_30720, saxophone
154530_130560, cymbals
154554_165120, guitar
154559_3840, saxophone
154626_57600, guitar
154627_65280, guitar
154629_161280, accordion
154630_38400, accordion
